year,month,sub_area,vehicle_class,hour,speed,process,cat_ncat,pollutant,emission_tons_day
2031,Summer,Alpine (GBV),T6 Instate Small,RUNEX,ROG,4.20186342423e-05
2031,Summer,Alpine (GBV),T6 Instate Small,RUNEX,SOx,1.06739982854e-05
2031,Summer,Alpine (GBV),T6 Instate Small,RUNEX,TOG,4.78350165723e-05
2031,Summer,Alpine (GBV),T6 Instate Small,STREX,NOx,0.000454313560048
2031,Summer,Alpine (GBV),T6 OOS Heavy,IDLEX,CO,1.75889403611e-08
2031,Summer,Alpine (GBV),T6 OOS Heavy,IDLEX,CO2,0.000134066607447
2031,Summer,Alpine (GBV),T6 OOS Heavy,IDLEX,NOx,3.69630060052e-07
2031,Summer,Alpine (GBV),T6 OOS Heavy,IDLEX,PM,3.42257985717e-11
2031,Summer,Alpine (GBV),T6 OOS Heavy,IDLEX,PM10,3.40204437803e-11
2031,Summer,Alpine (GBV),T6 OOS Heavy,IDLEX,PM2_5,3.25487344417e-11
2031,Summer,Alpine (GBV),T6 OOS Heavy,IDLEX,ROG,3.03706189055e-09
2031,Summer,Alpine (GBV),T6 OOS Heavy,IDLEX,SOx,1.27905810889e-09
2031,Summer,Alpine (GBV),T6 OOS Heavy,IDLEX,TOG,3.45746377733e-09
2031,Summer,Alpine (GBV),T6 OOS Heavy,PMBW,PM,1.34805923831e-06
2031,Summer,Alpine (GBV),T6 OOS Heavy,PMBW,PM10,1.32109805354e-06
2031,Summer,Alpine (GBV),T6 OOS Heavy,PMBW,PM2_5,5.66184880091e-07
2031,Summer,Alpine (GBV),T6 OOS Heavy,PMTW,PM,1.2162940496e-07
2031,Summer,Alpine (GBV),T6 OOS Heavy,PMTW,PM10,1.2162940496e-07
2031,Summer,Alpine (GBV),T6 OOS Heavy,PMTW,PM2_5,3.04073512401e-08
2031,Summer,Alpine (GBV),T6 OOS Heavy,RUNEX,CO,2.25517683804e-06
2031,Summer,Alpine (GBV),T6 OOS Heavy,RUNEX,CO2,0.0114700306919
2031,Summer,Alpine (GBV),T6 OOS Heavy,RUNEX,NOx,1.06184681183e-05
2031,Summer,Alpine (GBV),T6 OOS Heavy,RUNEX,PM,3.09558944926e-08
2031,Summer,Alpine (GBV),T6 OOS Heavy,RUNEX,PM10,3.07701591257e-08
2031,Summer,Alpine (GBV),T6 OOS Heavy,RUNEX,PM2_5,2.94390556625e-08
2031,Summer,Alpine (GBV),T6 OOS Heavy,RUNEX,ROG,4.30735537745e-07
